timestamp_ms,setpoint_v,sensor_v
2107336,1.6000,1.2757
2107836,1.6000,1.2765
2108336,1.6000,1.2741
2108836,1.6000,1.2765
2109336,1.6000,1.2757
2109836,1.6000,1.2725
2110336,1.6000,1.2660
2110836,1.6000,1.2765
2111336,1.6000,1.2781
2111836,1.6000,1.2708
2112336,1.6000,1.2845
2112836,1.6000,1.2716
2113336,1.6000,1.2781
2113836,1.6000,1.2684
2114336,1.6000,1.2660
2114836,1.6000,1.2757
2115336,1.6000,1.2789
2115836,1.6000,1.2870
2116336,1.6000,1.2741
2116836,1.6000,1.2652
2117336,1.6000,1.2813
2117836,1.6000,1.2805
2118336,1.6000,1.2853
2118836,1.6000,1.2757
2119336,1.6000,1.2765
2119836,1.6000,1.2773
2120336,1.6000,1.2821
2120836,1.6000,1.2773
2121336,1.6000,1.2765
2121836,1.6000,1.2862
2122336,1.6000,1.2805
2122836,1.6000,1.2773
2123336,1.6000,1.2749
2123836,1.6000,1.2741
2124336,1.6000,1.2749
2124836,1.6000,1.2773
2125336,1.6000,1.2765
2125836,1.6000,1.2757
2126336,1.6000,1.2563
2126836,1.6000,1.2894
2127336,1.6000,1.2757
2127836,1.6000,1.2773
2128336,1.6000,1.2660
2128836,1.6000,1.2773
2129336,1.6000,1.2773
2129836,1.6000,1.2588
2130336,1.6000,1.2765
2130836,1.6000,1.2370
2131336,1.6000,1.2757
2131836,1.6000,1.2765
2132336,1.6000,1.2708
2132836,1.6000,1.2757
2133336,1.6000,1.2644
2133836,1.6000,1.2733
